person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,OTHER,OWN,RENT,EDUCATION,HOMEIMPROVEMENT,MEDICAL,PERSONAL,VENTURE,B,C,D,E,F,G,Y
100000,MORTGAGE,10.0,MEDICAL,B,9.96,0,0.12,N,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
65000,RENT,7.0,EDUCATION,B,10.75,0,0.11,N,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
45000,MORTGAGE,4.0,EDUCATION,B,11.48,0,0.22,N,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
113800,RENT,8.0,MEDICAL,B,11.83,0,0.04,N,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
14400,RENT,1.0,DEBTCONSOLIDATION,D,17.49,1,0.14,Y,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
49000,RENT,9.0,DEBTCONSOLIDATION,A,6.62,1,0.2,N,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
144000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,13.06,0,0.03,N,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55000,MORTGAGE,0.0,VENTURE,A,7.14,0,0.08,N,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,,0,0.24,N,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42000,RENT,7.0,EDUCATION,A,,0,0.14,N,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
35000,RENT,6.0,PERSONAL,C,14.79,1,0.14,N,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
115000,MORTGAGE,3.0,MEDICAL,C,15.23,0,0.19,Y,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
151200,RENT,7.0,DEBTCONSOLIDATION,B,11.11,0,0.19,N,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
95000,MORTGAGE,7.0,EDUCATION,A,7.9,0,0.37,N,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68700,RENT,2.0,VENTURE,C,12.53,0,0.1,N,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
90000,OTHER,5.0,MEDICAL,B,11.26,0,0.18,N,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
30000,RENT,0.0,PERSONAL,A,8.38,1,0.33,N,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
55000,RENT,5.0,EDUCATION,A,,0,0.07,N,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
52000,RENT,5.0,DEBTCONSOLIDATION,C,13.22,0,0.15,N,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
91000,RENT,12.0,EDUCATION,A,7.66,0,0.04,N,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
73200,MORTGAGE,5.0,PERSONAL,B,10.99,0,0.25,N,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
52000,MORTGAGE,2.0,PERSONAL,A,,0,0.19,N,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43200,OWN,9.0,VENTURE,B,11.48,0,0.32,N,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
60000,RENT,7.0,DEBTCONSOLIDATION,B,,0,0.25,N,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
41682,MORTGAGE,7.0,DEBTCONSOLIDATION,C,13.22,1,0.43,Y,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
112000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,6.91,0,0.18,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000,MORTGAGE,0.0,VENTURE,C,12.84,0,0.13,N,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
65000,MORTGAGE,7.0,MEDICAL,C,13.49,0,0.15,N,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
25000,RENT,6.0,MEDICAL,B,10.99,0,0.3,N,17,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
46500,RENT,2.0,EDUCATION,D,14.96,1,0.48,Y,9,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
24996,RENT,2.0,PERSONAL,B,,1,0.4,N,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
75000,MORTGAGE,1.0,EDUCATION,A,8.94,0,0.03,N,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60000,RENT,3.0,DEBTCONSOLIDATION,A,7.88,1,0.32,N,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50000,OWN,4.0,VENTURE,B,9.45,0,0.32,N,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
50000,MORTGAGE,5.0,PERSONAL,B,10.99,0,0.07,N,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
37440,RENT,2.0,MEDICAL,A,5.42,0,0.08,N,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
63000,RENT,3.0,VENTURE,D,14.54,0,0.09,N,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
55000,RENT,0.0,EDUCATION,C,11.03,0,0.12,Y,12,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5.99,0,0.05,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38400,RENT,4.0,DEBTCONSOLIDATION,A,7.29,0,0.1,N,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,7.66,0,0.22,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225000,MORTGAGE,11.0,EDUCATION,E,16.95,1,0.04,Y,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
33300,MORTGAGE,2.0,MEDICAL,A,7.4,0,0.05,N,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93600,MORTGAGE,5.0,EDUCATION,B,10.36,0,0.27,N,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
74400,OWN,21.0,VENTURE,A,7.05,0,0.1,N,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
48000,MORTGAGE,8.0,MEDICAL,A,7.49,0,0.21,N,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50400,OWN,7.0,EDUCATION,D,15.99,0,0.14,N,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
51780,RENT,8.0,MEDICAL,C,13.47,1,0.23,N,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
54000,RENT,9.0,EDUCATION,A,7.88,0,0.1,N,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
53200,MORTGAGE,13.0,PERSONAL,A,,0,0.09,N,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88000,RENT,2.0,VENTURE,D,15.65,1,0.28,N,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
36000,RENT,2.0,EDUCATION,C,12.99,0,0.1,N,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
51600,OWN,2.0,VENTURE,D,,0,0.12,N,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
87000,RENT,8.0,DEBTCONSOLIDATION,C,13.11,0,0.09,Y,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
88000,MORTGAGE,0.0,VENTURE,B,11.83,0,0.17,N,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
39000,RENT,1.0,DEBTCONSOLIDATION,E,16.77,1,0.13,Y,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
44004,RENT,7.0,PERSONAL,D,15.33,1,0.23,Y,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
70550,RENT,4.0,MEDICAL,E,15.68,1,0.14,N,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
29000,RENT,3.0,MEDICAL,A,8.0,0,0.12,N,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
51996,MORTGAGE,6.0,EDUCATION,A,7.14,0,0.18,N,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59000,RENT,6.0,EDUCATION,B,11.49,0,0.22,N,10,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
130208,MORTGAGE,7.0,DEBTCONSOLIDATION,C,12.73,0,0.15,N,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54000,RENT,2.0,HOMEIMPROVEMENT,A,,1,0.14,N,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
30000,RENT,4.0,EDUCATION,C,14.22,0,0.07,N,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
90000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,11.11,0,0.17,N,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
78000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5.79,0,0.13,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,RENT,3.0,EDUCATION,C,14.26,0,0.14,Y,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
29376,RENT,1.0,EDUCATION,A,7.43,0,0.1,N,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
35000,MORTGAGE,6.0,PERSONAL,A,5.99,0,0.14,N,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85000,RENT,2.0,VENTURE,B,10.95,0,0.18,N,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
104000,OWN,4.0,EDUCATION,E,17.99,0,0.34,Y,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
85000,MORTGAGE,8.0,MEDICAL,A,7.88,0,0.18,N,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54996,MORTGAGE,7.0,EDUCATION,B,11.49,0,0.04,N,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
138000,RENT,0.0,VENTURE,D,13.24,1,0.18,N,7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
19000,RENT,0.0,EDUCATION,C,12.29,0,0.04,N,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
37017,MORTGAGE,3.0,PERSONAL,A,6.54,0,0.24,N,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69996,MORTGAGE,10.0,PERSONAL,B,,0,0.07,N,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25000,MORTGAGE,4.0,EDUCATION,A,8.49,0,0.07,N,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15000,OWN,3.0,MEDICAL,A,9.32,1,0.25,N,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60000,MORTGAGE,2.0,PERSONAL,A,5.99,0,0.09,N,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67675,MORTGAGE,9.0,MEDICAL,C,14.35,0,0.04,N,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
19404,MORTGAGE,0.0,MEDICAL,B,11.14,1,0.31,N,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
36600,MORTGAGE,2.0,VENTURE,A,7.29,0,0.27,N,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
84000,MORTGAGE,3.0,EDUCATION,B,10.38,0,0.12,N,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
121000,RENT,8.0,PERSONAL,F,18.3,0,0.15,N,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
14400,RENT,3.0,EDUCATION,D,16.32,1,0.07,Y,8,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
96000,RENT,1.0,PERSONAL,B,11.99,0,0.05,N,9,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
77976,RENT,2.0,VENTURE,C,13.85,1,0.13,Y,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
12000,RENT,0.0,EDUCATION,A,8.94,1,0.17,N,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
54000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,15.23,1,0.59,N,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69996,MORTGAGE,7.0,PERSONAL,C,13.47,0,0.21,Y,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
75000,RENT,2.0,DEBTCONSOLIDATION,A,8.49,0,0.05,N,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56000,RENT,3.0,DEBTCONSOLIDATION,A,7.49,0,0.2,N,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
61000,RENT,3.0,VENTURE,C,13.61,0,0.1,Y,9,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
176000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,10.25,0,0.14,N,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
65000,RENT,0.0,VENTURE,B,11.71,0,0.18,N,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
32340,RENT,6.0,DEBTCONSOLIDATION,A,6.62,0,0.22,N,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100000,RENT,11.0,PERSONAL,A,8.94,0,0.14,N,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
49000,MORTGAGE,6.0,EDUCATION,A,5.79,0,0.05,N,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79500,MORTGAGE,5.0,PERSONAL,D,14.61,0,0.12,Y,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
60000,MORTGAGE,7.0,EDUCATION,A,7.88,0,0.2,N,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,12.18,0,0.36,N,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24000,RENT,1.0,VENTURE,B,,1,0.59,N,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
35000,OWN,1.0,HOMEIMPROVEMENT,D,16.29,0,0.2,Y,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
22000,RENT,3.0,PERSONAL,A,7.66,1,0.41,N,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
66000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,14.42,1,0.23,N,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12000,RENT,5.0,EDUCATION,B,10.36,1,0.46,N,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
75000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,,0,0.16,Y,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
58000,MORTGAGE,10.0,VENTURE,B,10.62,0,0.09,N,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
36000,RENT,4.0,MEDICAL,D,17.49,1,0.18,Y,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
58000,RENT,5.0,EDUCATION,B,10.0,0,0.07,N,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
47508,RENT,3.0,DEBTCONSOLIDATION,B,10.74,0,0.21,N,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
49200,MORTGAGE,6.0,MEDICAL,A,7.49,0,0.11,N,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,10.65,0,0.21,N,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
95000,MORTGAGE,4.0,PERSONAL,B,10.08,0,0.26,N,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
33000,MORTGAGE,3.0,EDUCATION,B,10.59,0,0.17,N,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30000,RENT,0.0,PERSONAL,D,14.61,1,0.5,Y,15,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
90444,RENT,13.0,MEDICAL,A,7.14,0,0.13,N,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
69000,MORTGAGE,17.0,EDUCATION,B,10.74,0,0.1,N,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
45000,RENT,0.0,MEDICAL,A,7.66,0,0.27,N,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
39000,RENT,6.0,MEDICAL,D,14.91,1,0.21,Y,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
69476,RENT,3.0,VENTURE,A,6.17,0,0.09,N,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24000,RENT,4.0,VENTURE,B,11.49,0,0.06,N,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
58000,MORTGAGE,15.0,VENTURE,A,,0,0.15,N,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70000,MORTGAGE,3.0,EDUCATION,C,14.35,0,0.05,N,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40000,MORTGAGE,2.0,PERSONAL,B,10.99,0,0.11,N,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
39000,RENT,1.0,EDUCATION,B,11.11,1,0.31,N,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
51000,OWN,6.0,VENTURE,B,9.91,0,0.35,N,13,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
28800,RENT,2.0,MEDICAL,B,10.74,0,0.14,N,15,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
84000,OWN,12.0,VENTURE,A,7.51,0,0.12,N,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20000,OWN,0.0,PERSONAL,D,15.99,0,0.28,Y,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
26400,MORTGAGE,10.0,PERSONAL,C,13.23,0,0.32,Y,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
40800,MORTGAGE,4.0,EDUCATION,B,11.49,0,0.15,N,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
29100,MORTGAGE,3.0,MEDICAL,D,15.95,1,0.34,Y,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
40000,RENT,4.0,EDUCATION,A,6.99,0,0.06,N,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
51456,OWN,3.0,PERSONAL,B,10.62,0,0.16,N,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
44964,RENT,2.0,EDUCATION,D,16.29,1,0.53,Y,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
102996,MORTGAGE,4.0,EDUCATION,A,,0,0.06,N,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39600,RENT,11.0,EDUCATION,B,12.69,0,0.04,N,5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
35760,MORTGAGE,5.0,HOMEIMPROVEMENT,E,,1,0.07,N,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
53040,RENT,3.0,MEDICAL,B,9.88,0,0.15,N,10,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
70082,RENT,5.0,VENTURE,C,12.61,0,0.04,N,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
50000,RENT,2.0,DEBTCONSOLIDATION,B,10.95,0,0.2,N,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
37232,RENT,3.0,MEDICAL,B,12.53,1,0.47,N,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
72000,MORTGAGE,6.0,VENTURE,A,5.42,0,0.06,N,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60000,MORTGAGE,6.0,VENTURE,A,7.29,0,0.13,N,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
66000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,7.49,0,0.23,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46500,RENT,3.0,EDUCATION,D,,0,0.1,Y,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
66600,OWN,3.0,VENTURE,B,10.65,0,0.11,N,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
35000,RENT,0.0,DEBTCONSOLIDATION,A,7.51,1,0.39,N,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
189000,MORTGAGE,4.0,EDUCATION,A,9.32,0,0.03,N,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39500,RENT,0.0,MEDICAL,D,,1,0.06,Y,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
86652,RENT,5.0,HOMEIMPROVEMENT,B,11.58,1,0.23,N,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
114000,MORTGAGE,4.0,PERSONAL,B,11.36,0,0.17,N,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
97000,OWN,3.0,VENTURE,B,11.83,0,0.12,N,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
59317,RENT,5.0,VENTURE,B,11.48,0,0.08,N,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
40000,MORTGAGE,8.0,PERSONAL,B,9.88,0,0.25,N,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25000,OWN,7.0,MEDICAL,B,10.95,0,0.06,N,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
65000,MORTGAGE,3.0,VENTURE,C,13.48,0,0.06,Y,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
80000,RENT,3.0,EDUCATION,A,7.49,0,0.25,N,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
38400,MORTGAGE,14.0,DEBTCONSOLIDATION,A,7.88,0,0.44,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,RENT,0.0,MEDICAL,B,12.18,0,0.19,N,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
120000,RENT,0.0,DEBTCONSOLIDATION,A,7.51,0,0.02,N,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36000,RENT,0.0,VENTURE,D,14.54,1,0.4,Y,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
39000,RENT,1.0,VENTURE,D,16.77,1,0.18,N,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
54000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,12.69,1,0.07,N,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25000,MORTGAGE,4.0,MEDICAL,A,9.32,0,0.2,N,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44000,RENT,3.0,PERSONAL,E,16.95,1,0.11,Y,9,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
82000,MORTGAGE,3.0,PERSONAL,A,7.51,0,0.23,N,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115752,MORTGAGE,6.0,DEBTCONSOLIDATION,B,11.36,0,0.09,N,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64000,RENT,8.0,DEBTCONSOLIDATION,D,14.54,1,0.47,Y,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
95000,MORTGAGE,2.0,VENTURE,A,7.88,0,0.04,N,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,11.49,0,0.16,N,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74000,MORTGAGE,5.0,MEDICAL,B,9.91,0,0.15,N,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24000,MORTGAGE,6.0,PERSONAL,A,8.49,0,0.26,N,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72000,RENT,6.0,HOMEIMPROVEMENT,B,10.0,0,0.06,N,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
65000,MORTGAGE,0.0,EDUCATION,A,6.62,0,0.13,N,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43000,RENT,2.0,DEBTCONSOLIDATION,A,6.99,1,0.33,N,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65000,MORTGAGE,14.0,PERSONAL,A,,0,0.1,N,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79900,MORTGAGE,7.0,MEDICAL,B,11.12,1,0.16,N,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
14400,OWN,7.0,DEBTCONSOLIDATION,A,5.42,1,0.49,N,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,MORTGAGE,14.0,VENTURE,C,13.92,0,0.1,N,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
36000,RENT,5.0,EDUCATION,B,9.99,1,0.34,N,6,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
44940,RENT,2.0,EDUCATION,A,8.94,0,0.2,N,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
74400,MORTGAGE,7.0,MEDICAL,B,,0,0.16,N,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
79992,MORTGAGE,2.0,PERSONAL,C,,1,0.11,Y,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
42000,RENT,4.0,EDUCATION,A,7.49,0,0.24,N,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
88000,RENT,2.0,PERSONAL,A,7.9,0,0.15,N,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
32000,RENT,1.0,VENTURE,C,13.79,0,0.23,N,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
91800,MORTGAGE,4.0,MEDICAL,D,16.07,1,0.23,N,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
51000,RENT,1.0,HOMEIMPROVEMENT,B,10.71,0,0.16,N,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
105000,RENT,1.0,HOMEIMPROVEMENT,B,,0,0.12,N,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
44004,RENT,3.0,MEDICAL,D,15.31,1,0.27,Y,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
75000,MORTGAGE,7.0,EDUCATION,A,6.99,0,0.11,N,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,,0,0.06,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34000,OTHER,3.0,VENTURE,E,15.68,1,0.28,Y,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
96000,MORTGAGE,11.0,EDUCATION,A,6.03,0,0.07,N,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70028,RENT,7.0,VENTURE,B,,0,0.03,N,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
21600,RENT,0.0,MEDICAL,C,,0,0.25,Y,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
100000,MORTGAGE,3.0,EDUCATION,C,12.84,0,0.1,Y,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
33600,MORTGAGE,3.0,VENTURE,A,7.14,0,0.21,N,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
135000,MORTGAGE,8.0,PERSONAL,B,10.74,0,0.16,N,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
144000,OWN,11.0,MEDICAL,D,15.99,0,0.05,Y,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
78862,MORTGAGE,14.0,EDUCATION,D,12.49,0,0.32,Y,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
35000,RENT,3.0,MEDICAL,B,12.69,0,0.18,N,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
75000,MORTGAGE,5.0,VENTURE,A,5.42,0,0.09,N,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
